,solar,volcanic
2121,-0.03457850550088892,0.0
2122,0.005878912985650686,0.0
2123,0.04894422322729497,0.0
2124,0.024152760631409365,0.0
2125,0.029945986863424423,0.0
2126,-0.005317558035869752,0.0
2127,-0.036215322411266015,0.0
2128,-0.05185551697499591,0.0
2129,-0.06466100360680116,0.0
2130,-0.061322976381916305,0.0
2131,-0.03514316307970944,0.0
2132,0.032667708288016684,0.0
2133,0.04334670285217612,0.0
2134,0.05610834012907162,0.0
2135,0.03387059680562743,0.0
2136,0.0002548578981134142,0.0
2137,-0.03989183778020333,0.0
2138,-0.05222677886311544,0.0
2139,-0.06430612190504803,0.0
2140,-0.07014747770074337,0.0
2141,-0.06577780473665484,0.0
2142,-0.03871104607668485,0.0
2143,-0.010563207256467422,0.0
2144,-0.006738872297688658,0.0
2145,-0.0005085538933542466,0.0
2146,-0.005209835836495813,0.0
2147,-0.02948957579656053,0.0
2148,-0.032243382726022674,0.0
2149,-0.048623508257634285,0.0
2150,-0.05746967174550832,0.0
2151,-0.06159461633009755,0.0
2152,-0.06097601527190477,0.0
2153,-0.03704575637959806,0.0
2154,0.008998075364161195,0.0
2155,0.04409481169460605,0.0
2156,0.042732505572303126,0.0
2157,0.03621691384265091,0.0
2158,0.014489657459790806,0.0
2159,-0.01691459813395113,0.0
2160,-0.04272337455520869,0.0
2161,-0.0567283384786208,0.0
2162,-0.05517206692402965,0.0
2163,-0.031562848434674606,0.0
2164,0.01596204835712456,0.0
2165,0.06206809997232199,0.0
2166,0.04750507714450691,0.0
2167,0.05456467819954014,0.0
2168,0.010096560538670474,0.0
2169,-0.021616084028323712,0.0
2170,-0.04427823059316438,0.0
2171,-0.0571301358732228,0.0
2172,-0.060508956566252436,0.0
2173,-0.046990043554984595,0.0
2174,-0.006028524551680903,0.0
2175,0.01794076171736947,0.0
2176,0.039176154194564106,0.0
2177,0.04011691039428911,0.0
2178,0.018722211740140438,0.0
2179,-0.01194047635792117,0.0
2180,-0.0304547442021601,0.0
2181,-0.05093559177018392,0.0
2182,-0.06324031902704519,0.0
2183,-0.074055009073561,0.0
2184,-0.07839449802807508,0.0
2185,-0.07344147943800294,0.0
2186,-0.05491859630765816,0.0
2187,-0.011497043408780883,0.0
2188,-0.004468605851627672,0.0
2189,0.008125225386010015,0.0
2190,0.017191262717688005,0.0
2191,-0.012676643680691768,0.0
2192,-0.03877382308687061,0.0
2193,-0.055820951585133116,0.0
2194,-0.06162909868427846,0.0
2195,-0.06417381766854646,0.0
2196,-0.053097162983675616,0.0
2197,-0.014036388194341498,0.0
2198,0.026856390954179687,0.0
2199,0.05004147086219746,0.0
2200,0.04015527304687794,0.0
2201,0.020981284077748796,0.0
2202,-0.012516776061602286,0.0
2203,-0.026185288740180113,0.0
2204,-0.03717194054308948,0.0
2205,-0.055364369085793896,0.0
2206,-0.06203146781845703,0.0
2207,-0.07000600442063387,0.0
2208,-0.06199276657923747,0.0
2209,-0.03787152052626652,0.0
2210,-0.011049672833536306,0.0
2211,0.009185956380264315,0.0
2212,0.009348242826860087,0.0
2213,0.006766865803996325,0.0
2214,-0.01359596686828013,0.0
2215,-0.024939986364444167,0.0
2216,-0.055252957014204185,0.0
2217,-0.07253061446184006,0.0
2218,-0.07404010234623115,0.0
2219,-0.07092088371592808,0.0
2220,-0.04745325101029607,0.0
2221,-0.011117547547939921,0.0
2222,0.01608754612567509,0.0
2223,0.055480795034469566,0.0
2224,0.03857347239613773,0.0
2225,0.00907204924928351,0.0
2226,-0.016334754566827314,0.0
2227,-0.04747530171638914,0.0
2228,-0.05542255619491243,0.0
2229,-0.0683272393432901,0.0
2230,-0.05452022105129117,0.0
2231,-0.02147256908446593,0.0
2232,0.00048307145573289745,0.0
2233,0.005741168001179631,0.0
2234,0.01836231271582278,0.0
2235,0.0026316090039415485,0.0
2236,-0.011266017261107208,0.0
2237,-0.0421528720146398,0.0
2238,-0.054442537313803996,0.0
2239,-0.06230772041436694,0.0
2240,-0.06047852434178935,0.0
2241,-0.04385264468066907,0.0
2242,-0.0033641579861694026,0.0
2243,0.032835957425533024,0.0
2244,0.03760813523513207,0.0
2245,0.032718243154164384,0.0
2246,0.005690581955121843,0.0
2247,-0.02211395212214029,0.0
2248,-0.033908436042622725,0.0
2249,-0.05262077892814432,0.0
2250,-0.06410097158595818,0.0
2251,-0.07276268019197119,0.0
2252,-0.07388580365542907,0.0
2253,-0.060869388599428476,0.0
2254,-0.03360208873309034,0.0
2255,-0.002449391194460304,0.0
2256,0.0026029768371245154,0.0
2257,0.010477811732386044,0.0
2258,0.004819635316607673,0.0
2259,-0.015607137517832825,0.0
2260,-0.030013336317864514,0.0
2261,-0.057927042845847154,0.0
2262,-0.07148942067101416,0.0
2263,-0.07057639768515855,0.0
2264,-0.06518089366608137,0.0
2265,-0.037313063863223306,0.0
2266,0.0019354367118467053,0.0
2267,0.03177982985732797,0.0
2268,0.05982410911150282,0.0
2269,0.029460626034790494,0.0
2270,0.006117758133711959,0.0
2271,-0.025067565449631957,0.0
2272,-0.043853135731239945,0.0
2273,-0.06175635578168226,0.0
2274,-0.06199872927018646,0.0
2275,-0.04063193258528486,0.0
2276,-0.009646752910725809,0.0
2277,0.01281771990636571,0.0
2278,0.012292912117914057,0.0
2279,0.007497952328805013,0.0
2280,-0.009368700257226692,0.0
2281,-0.03965325252775642,0.0
2282,-0.055497314838788725,0.0
2283,-0.06159883521519305,0.0
2284,-0.06471586002524532,0.0
2285,-0.04955153925476452,0.0
2286,-0.012239792192303867,0.0
2287,0.02710946780794643,0.0
2288,0.04011769684365163,0.0
2289,0.038959550332492654,0.0
2290,-0.005648318627123672,0.0
2291,-0.015982730794718236,0.0
2292,-0.03989734031296166,0.0
2293,-0.06009618837978792,0.0
2294,-0.07142939999909004,0.0
2295,-0.0627004704905687,0.0
2296,-0.028256311306279258,0.0
2297,0.0024121940887198434,0.0
2298,0.03535834444474517,0.0
2299,0.03621117800324214,0.0
2300,0.011096211298422531,0.0
